round,file,fitness,instructions
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_8.S,0.0,3
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_80.S,0.35,22
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_83.S,0.85,33
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.91,149
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_86.S,0.85,47
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_9.S,0.91,129
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_92.S,0.9,45
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_93.S,0.35,19
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_94.S,0.85,15
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.87,264
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_96.S,0.85,41
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.95,59
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_98.S,0.85,34
235,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_99.S,0.85,20
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_0.S,0.0,2
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_11.S,0.35,14
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_12.S,0.2,17
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_13.S,0.91,162
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_14.S,0.5,80
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_15.S,0.0,25
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_16.S,0.85,28
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_17.S,0.85,35
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.95,75
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_2.S,0.9,47
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_21.S,0.86,122
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_22.S,0.9,36
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_24.S,0.35,13
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_25.S,0.9,77
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_26.S,0.86,131
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.91,176
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_28.S,0.85,36
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_3.S,0.86,170
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_30.S,0.5,39
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_31.S,0.85,62
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_34.S,0.85,22
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_36.S,0.9,42
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_37.S,0.7,36
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_39.S,0.9,53
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_4.S,0.85,49
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_42.S,0.85,41
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_43.S,0.9,67
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_47.S,0.85,46
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_48.S,0.95,28
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_49.S,0.9,20
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_5.S,0.85,21
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_50.S,0.85,17
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_52.S,0.9,75
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_53.S,0.9,36
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_54.S,0.9,48
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_55.S,0.5,82
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_56.S,0.9,27
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_58.S,0.2,18
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_59.S,0.86,112
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_60.S,0.85,27
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_61.S,0.85,53
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_62.S,0.35,18
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_64.S,0.85,28
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_65.S,0.95,99
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_67.S,0.55,51
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_69.S,0.0,4
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_70.S,0.9,98
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_74.S,0.7,66
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_75.S,0.2,5
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_76.S,0.85,39
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_77.S,0.9,61
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.0,34
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_8.S,0.0,46
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_80.S,0.35,22
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_83.S,0.85,33
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.91,149
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_86.S,0.85,47
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_9.S,0.91,129
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_92.S,0.9,45
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_93.S,0.35,19
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_94.S,0.85,15
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.0,16
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_96.S,0.85,41
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.95,59
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_98.S,0.85,34
236,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_99.S,0.85,20
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_0.S,0.0,2
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_11.S,0.35,14
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_12.S,0.2,17
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_13.S,0.91,162
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_14.S,0.5,80
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_15.S,0.0,84
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_16.S,0.85,28
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_17.S,0.85,80
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.95,75
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_2.S,0.9,47
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_21.S,0.86,122
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_22.S,0.9,36
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_24.S,0.35,13
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_25.S,0.9,77
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_26.S,0.86,131
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.91,176
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_28.S,0.85,36
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_3.S,0.86,170
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_30.S,0.5,39
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_31.S,0.85,62
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_34.S,0.85,22
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_36.S,0.9,42
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_37.S,0.7,36
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_39.S,0.9,53
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_4.S,0.85,49
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_42.S,0.85,41
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_43.S,0.9,67
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_47.S,0.85,46
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_48.S,0.95,28
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_49.S,0.9,20
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_5.S,0.85,21
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_50.S,0.85,17
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_52.S,0.9,75
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_53.S,0.9,36
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_54.S,0.9,48
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_55.S,0.5,82
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_56.S,0.9,27
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_58.S,0.2,18
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_59.S,0.86,112
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_60.S,0.85,27
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_61.S,0.85,53
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_62.S,0.35,18
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_64.S,0.85,28
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_65.S,0.95,99
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_67.S,0.55,51
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_69.S,0.0,4
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_70.S,0.9,98
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_74.S,0.7,66
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_75.S,0.2,5
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_76.S,0.85,39
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_77.S,0.9,61
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_8.S,0.35,25
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_80.S,0.35,22
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_83.S,0.85,33
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.91,149
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_86.S,0.85,47
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_9.S,0.91,129
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_92.S,0.9,45
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_93.S,0.35,19
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_94.S,0.85,15
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.0,33
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_96.S,0.85,41
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.95,59
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_98.S,0.85,34
237,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_99.S,0.85,20
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_0.S,0.0,2
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_11.S,0.35,14
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_12.S,0.2,17
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_13.S,0.91,162
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_14.S,0.5,80
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_15.S,0.35,25
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_16.S,0.85,28
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_17.S,0.0,32
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.95,38
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.95,75
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_2.S,0.9,47
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_21.S,0.86,122
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_22.S,0.9,36
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_24.S,0.35,13
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_25.S,0.9,77
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_26.S,0.86,131
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.91,176
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_28.S,0.85,36
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_3.S,0.86,170
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_30.S,0.5,39
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_31.S,0.85,62
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.92,200
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_34.S,0.85,22
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_36.S,0.9,42
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_37.S,0.7,36
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_39.S,0.9,53
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_4.S,0.85,49
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_42.S,0.85,41
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_43.S,0.9,67
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_47.S,0.85,46
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_48.S,0.95,28
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_49.S,0.9,20
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_5.S,0.85,21
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_50.S,0.85,17
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.95,40
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_52.S,0.9,75
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_53.S,0.9,36
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_54.S,0.9,48
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_55.S,0.5,82
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_56.S,0.9,27
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_58.S,0.2,18
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_59.S,0.86,112
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_60.S,0.85,27
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_61.S,0.85,53
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_62.S,0.35,18
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_64.S,0.85,28
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_65.S,0.95,99
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_67.S,0.55,51
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.95,53
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_69.S,0.0,4
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_70.S,0.9,98
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.95,55
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_74.S,0.7,66
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_75.S,0.2,5
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_76.S,0.85,39
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_77.S,0.9,61
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_8.S,0.86,180
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_80.S,0.35,22
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.95,75
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_83.S,0.85,33
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.92,208
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.91,149
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_86.S,0.85,47
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.92,207
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_9.S,0.91,129
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.95,55
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_92.S,0.9,45
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_93.S,0.35,19
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_94.S,0.85,15
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.5,74
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_96.S,0.85,41
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.95,59
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_98.S,0.85,34
238,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_99.S,0.85,20
239,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_0.S,0.0,2
239,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126
239,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130
239,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_11.S,0.35,14
239,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_12.S,0.2,17
239,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_13.S,0.91,162
239,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_14.S,0.5,80
239,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_15.S,0.85,31
239,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_16.S,0.85,28
239,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_17.S,0.0,36
